Clave de metrópoli,Tipo de metrópoli,Nombre de la metrópoli,Clave de municipio,Municipio,ODS,Nombre del ODS,Clave de indicador,Indicador,Año,Valor,Ponderador
19.1.01,Zona metropolitana,Monterrey,19019,San Pedro Garza García,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,22.0283855706682,NA
19.1.01,Zona metropolitana,Monterrey,19025,General Zuazua,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,67.9310344827586,NA
19.1.01,Zona metropolitana,Monterrey,19026,Guadalupe,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,54.3600971571277,NA
19.1.01,Zona metropolitana,Monterrey,19039,Monterrey,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,69.2039214814485,NA
19.1.01,Zona metropolitana,Monterrey,19045,Salinas Victoria,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,112.137757244855,NA
19.1.01,Zona metropolitana,Monterrey,19048,Santa Catarina,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.7072248873383,NA
19.1.01,Zona metropolitana,Monterrey,19046,San Nicolás de los Garza,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,32.6584249975664,NA
19.1.01,Zona metropolitana,Monterrey,19009,Cadereyta Jiménez,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,80.7854834700472,NA
19.1.01,Zona metropolitana,Monterrey,19012,Ciénega de Flores,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,99.0206746463547,NA
19.1.01,Zona metropolitana,Monterrey,19049,Santiago,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.6182212581345,NA
19.1.01,Zona metropolitana,Monterrey,19021,General Escobedo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,74.0270942209143,NA
19.1.01,Zona metropolitana,Monterrey,19031,Juárez,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,87.1688087886838,NA
19.1.01,Zona metropolitana,Monterrey,19041,Pesquería,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,71.026206220916,NA
20.1.01,Zona metropolitana,Oaxaca,20157,San Jacinto Amilpas,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,91.2921348314607,NA
20.1.01,Zona metropolitana,Oaxaca,20174,Ánimas Trujano,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,42.1686746987952,NA
20.1.01,Zona metropolitana,Oaxaca,20067,Oaxaca de Juárez,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,83.288698446706,NA
20.1.01,Zona metropolitana,Oaxaca,20539,Soledad Etla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,66.6666666666667,NA
20.1.01,Zona metropolitana,Oaxaca,20375,Santa Cruz Amilpas,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,66.5557404326123,NA
20.1.01,Zona metropolitana,Oaxaca,20403,Santa María Coyotepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,0,NA
20.1.01,Zona metropolitana,Oaxaca,20045,Magdalena Apasco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,3.1055900621118,NA
20.1.01,Zona metropolitana,Oaxaca,20409,Santa María del Tule,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,38.961038961039,NA
20.1.01,Zona metropolitana,Oaxaca,20519,Santo Domingo Tomaltepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,53.0973451327434,NA
20.1.01,Zona metropolitana,Oaxaca,20385,Santa Cruz Xoxocotlán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,49.6833901607404,NA
20.1.01,Zona metropolitana,Oaxaca,20115,San Bartolo Coyotepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,67.8851174934726,NA
20.1.01,Zona metropolitana,Oaxaca,20083,San Agustín de las Juntas,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,61.7577197149644,NA
20.1.01,Zona metropolitana,Oaxaca,20390,Santa Lucía del Camino,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,46.6819221967963,NA
20.1.01,Zona metropolitana,Oaxaca,20227,San Lorenzo Cacaotepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,6.12557427258806,NA
20.1.01,Zona metropolitana,Oaxaca,20293,San Pablo Etla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,4.18994413407821,NA
20.1.01,Zona metropolitana,Oaxaca,20087,San Agustín Yatareni,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,28.8461538461539,NA
20.1.01,Zona metropolitana,Oaxaca,20063,Nazareno Etla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,0,NA
20.1.01,Zona metropolitana,Oaxaca,20091,San Andrés Huayápam,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,57.2687224669604,NA
20.1.01,Zona metropolitana,Oaxaca,20565,Villa de Zaachila,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.015479876161,NA
20.1.01,Zona metropolitana,Oaxaca,20107,San Antonio de la Cal,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,73.2127476313523,NA
20.1.01,Zona metropolitana,Oaxaca,20350,San Sebastián Tutla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,27.9870828848224,NA
20.1.01,Zona metropolitana,Oaxaca,20553,Tlalixtac de Cabrera,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,92.511013215859,NA
20.1.01,Zona metropolitana,Oaxaca,20338,Villa de Etla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,48.936170212766,NA
20.1.01,Zona metropolitana,Oaxaca,20399,Santa María Atzompa,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.4329147389293,NA
20.3.03,Zona conurbada,Salina Cruz,20308,San Pedro Huilotepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,40,NA
20.3.03,Zona conurbada,Salina Cruz,20079,Salina Cruz,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,56.2248995983936,NA
20.3.04,Zona conurbada,Tehuantepec,20124,San Blas Atempa,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,86.4197530864197,NA
20.3.04,Zona conurbada,Tehuantepec,20515,Santo Domingo Tehuantepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,57.1227080394923,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21125,San Gregorio Atzompa,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,71.0900473933649,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21136,San Miguel Xoxtla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,78.6713286713287,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29032,Tetlatlahuca,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,63.8297872340426,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21140,San Pedro Cholula,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,74.2264647794602,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29059,Santa Cruz Quilehtla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,117.469879518072,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29017,Mazatecochco de José María Morelos,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,94.6969696969697,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21163,Tepatlaxco de Hidalgo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,71.5909090909091,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29044,Zacatelco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,80.5168986083499,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29051,San Jerónimo Zacualpan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,38.4615384615385,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21181,Tlaltenango,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,96.3855421686747,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29053,San Juan Huactzinco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,64.26735218509,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21034,Coronango,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,77.6892430278885,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29054,San Lorenzo Axocomanitla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,94.6969696969697,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29058,Santa Catarina Ayometla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,104.018912529551,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29025,San Pablo del Monte,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,95.0879957972157,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29022,Acuamanala de Miguel Hidalgo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,67.1140939597315,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21119,San Andrés Cholula,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,45.2616690240453,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21001,Acajete,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,95.2099349497339,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21114,Puebla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,67.0985193621868,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29027,Tenancingo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,107.452339688042,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21015,Amozoc,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,94.1558441558442,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29041,Papalotla de Xicohténcatl,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,81.0810810810811,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21090,Juan C. Bonilla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,116.09756097561,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21041,Cuautlancingo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,61.6083009079118,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29028,Teolocholco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,79.9333888426311,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29042,Xicohtzinco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,114.72602739726,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,29029,Tepeyanco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,62.6118067978533,NA
21.1.01,Zona metropolitana,Puebla-Tlaxcala,21106,Ocoyucan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,115.751789976134,NA
21.1.02,Zona metropolitana,San Martín Texmelucan,21143,San Salvador el Verde,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,94.0337224383917,NA
21.1.02,Zona metropolitana,San Martín Texmelucan,21074,Huejotzingo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,87.962962962963,NA
21.1.02,Zona metropolitana,San Martín Texmelucan,21122,San Felipe Teotlalcingo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,83.4990059642147,NA
21.1.02,Zona metropolitana,San Martín Texmelucan,21048,Chiautzingo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,79.5781399808245,NA
21.1.02,Zona metropolitana,San Martín Texmelucan,21132,San Martín Texmelucan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,82.2437789962041,NA
21.1.03,Zona metropolitana,Tehuacán,21149,Santiago Miahuatlán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,85.4838709677419,NA
21.1.03,Zona metropolitana,Tehuacán,21156,Tehuacán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,68.3749423621632,NA
21.3.05,Zona conurbada,Teziutlán,21054,Chignautla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,80.5369127516778,NA
21.3.05,Zona conurbada,Teziutlán,21174,Teziutlán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,64.3162393162393,NA
22.1.01,Zona metropolitana,Querétaro,22014,Querétaro,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,64.0546171029844,NA
22.1.01,Zona metropolitana,Querétaro,22011,El Marqués,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,84.1187227458152,NA
22.1.01,Zona metropolitana,Querétaro,22006,Corregidora,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,46.139485264702,NA
22.1.01,Zona metropolitana,Querétaro,22008,Huimilpan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,54.8892988929889,NA
23.1.01,Zona metropolitana,Cancún,23005,Benito Juárez,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,60.6901544401544,NA
23.1.01,Zona metropolitana,Cancún,23003,Isla Mujeres,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,70.631970260223,NA
23.2.02,Metrópoli municipal,Chetumal,23004,Othón P. Blanco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,58.7424633936262,NA
24.1.01,Zona metropolitana,San Luis Potosí,24028,San Luis Potosí,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,64.1793778289422,NA
24.1.01,Zona metropolitana,San Luis Potosí,24035,Soledad de Graciano Sánchez,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,62.2111363803096,NA
24.3.03,Zona conurbada,Rioverde,24024,Rioverde,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,54.4468546637744,NA
24.3.03,Zona conurbada,Rioverde,24011,Ciudad Fernández,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,60.5664488017429,NA
25.2.01,Metrópoli municipal,Culiacán,25006,Culiacán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,61.4202084622341,NA
25.2.03,Metrópoli municipal,Mazatlán,25012,Mazatlán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,49.993011228626,NA
26.1.01,Zona metropolitana,Guaymas,26025,Empalme,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,91.5576694411415,NA
26.1.01,Zona metropolitana,Guaymas,26029,Guaymas,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,82.2277299897944,NA
26.2.03,Metrópoli municipal,Hermosillo,26030,Hermosillo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,56.9475503151047,NA
26.2.04,Metrópoli municipal,Nogales,26043,Nogales,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,83.0778075891146,NA
27.1.01,Zona metropolitana,Villahermosa,27004,Centro,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,62.4851508671893,NA
27.1.01,Zona metropolitana,Villahermosa,27013,Nacajuca,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.148216379166,NA
28.1.01,Zona metropolitana,Reynosa,28032,Reynosa,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,72.8747925502489,NA
28.1.01,Zona metropolitana,Reynosa,28033,Río Bravo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,81.7438692098093,NA
28.1.02,Zona metropolitana,Tampico,28003,Altamira,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,63.8968199271439,NA
28.1.02,Zona metropolitana,Tampico,28038,Tampico,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,52.9796232218378,NA
28.1.02,Zona metropolitana,Tampico,30123,Pánuco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,63.6219041127017,NA
28.1.02,Zona metropolitana,Tampico,28009,Ciudad Madero,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,37.6157407407407,NA
28.1.02,Zona metropolitana,Tampico,30133,Pueblo Viejo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,51.7864311521477,NA
28.2.03,Metrópoli municipal,Ciudad Victoria,28041,Victoria,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,57.2546938233928,NA
28.2.04,Metrópoli municipal,Matamoros,28022,Matamoros,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,68.8651794374394,NA
28.2.05,Metrópoli municipal,Nuevo Laredo,28027,Nuevo Laredo,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,75.7977972324202,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29038,Tzompantepec,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,74.8387096774194,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29005,Apizaco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,65.3279785809906,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29039,Xaloztoc,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,79.8922800718133,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29043,Yauhquemehcan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,62.0972466315173,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29015,Ixtacuixtla de Mariano Matamoros,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,75.3161077515118,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29031,Tetla de la Solidaridad,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,75.1445086705202,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29018,Contla de Juan Cuamatzi,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,59.7098214285714,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29048,La Magdalena Tlaltelulco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,85.1970181043664,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29033,Tlaxcala,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,47.0972254604803,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29050,San Francisco Tetlanohcan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,83.6236933797909,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29001,Amaxac de Guerrero,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,63.3946830265849,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29002,Apetatitlán de Antonio Carvajal,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,48.411497730711,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29010,Chiautempan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,69.546568627451,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29036,Totolac,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,66.9330669330669,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29026,Santa Cruz Tlaxcala,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,82.4858757062147,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29024,Panotla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,58.7262200165426,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29056,Santa Ana Nopalucan,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,92.436974789916,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29049,San Damián Texóloc,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,91.6666666666667,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29060,Santa Isabel Xiloxoxtla,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,78.1893004115226,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29009,Cuaxomulco,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,105.691056910569,NA
29.1.01,Zona metropolitana,Tlaxcala-Apizaco,29035,Tocatlán,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,73.3333333333333,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30082,Ixhuatlán del Sureste,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,81.4717477003942,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30039,Coatzacoalcos,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,59.1916366045793,NA
30.1.01,Zona metropolitana,Coatzacoalcos,30206,Nanchital de Lázaro Cárdenas del Río,5,Igualdad de género,138,Tasa de fecundidad adolescente,2015,69.9135899450118,NA
