no,indicador,cve_ent,year,valor
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2000,9.37389
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2000,5.1153
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2000,10.44909
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2000,10.73563
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2000,19.03408
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2000,10.61326
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2000,10.88203
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2000,4.8925
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2000,25.59034
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2000,3.79626
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2000,7.34407
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2000,15.11458
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2000,14.64327
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2000,15.12001
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2000,11.41192
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2000,2.78756
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2000,20.12727
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2000,7.54547
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2000,7.2758
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2000,8.21219
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2000,11.63698
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2000,17.75189
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2000,8.88498
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2000,4.81195
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2000,9.40384
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2000,5.63732
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2000,6.00364
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2000,2.52893
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2000,5.78585
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2001,2.31747
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2001,15.71473
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2001,5.08305
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2001,7.38028
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2001,6.48983
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2001,10.31506
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2001,4.23805
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2001,19.81809
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2001,11.22317
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2001,11.10388
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2001,4.64668
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2001,20.25776
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2001,5.13562
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2001,7.54684
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2001,14.27769
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2001,15.44386
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2001,13.21325
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2001,11.41476
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2001,2.30625
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2001,18.02285
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2001,8.01086
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2001,7.28842
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2001,10.91646
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2001,9.65941
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2001,18.76364
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2001,11.17272
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2001,5.15846
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2001,6.56747
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2001,5.12509
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2001,5.34991
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2001,2.13628
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2001,6.54796
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2002,2.65383
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2002,16.12735
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2002,6.81154
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2002,7.36535
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2002,5.75304
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2002,7.67942
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2002,11.38567
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2002,19.9441
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2002,10.64661
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2002,11.70233
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2002,4.30281
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2002,19.33565
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2002,2.26141
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2002,7.2124
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2002,14.16707
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2002,13.05826
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2002,10.90023
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2002,15.38457
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2002,2.57849
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2002,16.98935
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2002,7.04147
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2002,4.5344
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2002,7.0895
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2002,6.55734
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2002,17.99443
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2002,9.52721
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2002,4.88895
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2002,6.36774
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2002,5.01564
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2002,4.91266
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2002,2.6625
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2002,6.86875
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2003,2.39789
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2003,16.6607
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2003,5.12971
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2003,5.87871
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2003,4.88182
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2003,7.40281
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2003,10.39426
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2003,16.81215
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2003,10.9818
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2003,13.92076
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2003,4.45445
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2003,18.71573
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2003,2.99555
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2003,7.08094
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2003,13.6882
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2003,13.59066
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2003,10.42037
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2003,11.40057
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2003,3.56166
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2003,17.22662
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2003,6.4112
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2003,5.37872
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2003,13.17715
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2003,5.94776
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,25,2003,15.84181
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,26,2003,9.61744
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,27,2003,5.77052
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,28,2003,7.61767
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,29,2003,3.68267
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,30,2003,5.61808
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,31,2003,2.33511
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,32,2003,6.47596
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,01,2004,1.96686
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,02,2004,17.13029
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,03,2004,5.74253
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,04,2004,4.84479
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,05,2004,4.63733
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,06,2004,9.22227
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,07,2004,5.12553
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,08,2004,14.62853
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,09,2004,10.61396
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,10,2004,10.73029
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,11,2004,3.54385
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,12,2004,18.33406
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,13,2004,3.67275
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,14,2004,6.00546
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,15,2004,12.22771
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,16,2004,13.44567
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,17,2004,9.64736
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,18,2004,14.37614
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,19,2004,2.69026
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,20,2004,17.25181
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,21,2004,6.61759
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,22,2004,4.62083
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,23,2004,12.71561
173,Tasa bruta anual de defunciones por homicidio por cada cien mil habitantes,24,2004,5.51639
